long,lat,gps_speed_ms,gps_speed_kmh,speed_obd_kmh,altitude,g_total,engine_load,engine_rpm,throttle_position,intake_air_temperature,fuel_level,kpl,kpl_avg,trip_distance,gps_time,device_time
6.04285053,50.77548082,6.25,22.5,30.0,260.0,0.21396249532699585,83.52941131591797,1261.5,83.52941131591797,23.0,,3.650759696960449,6.6724348068237305,1.4277470111846924,Sat Mar 07 11:59:04 MEZ 2015,07Mär.2015 11:59:03.476
6.04293026,50.77545853,6.5,23.399999618530273,34.0,259.0,0.05151265859603882,81.96078491210938,1429.0,83.52941131591797,24.0,,3.6221957206726074,6.6724348068237305,1.4338932037353516,Sat Mar 07 11:59:05 MEZ 2015,07Mär.2015 11:59:04.473
6.04303374,50.77555607,9.25,33.29999923706055,38.0,259.0,0.12131637334823608,85.09803771972656,1585.5,83.52941131591797,23.0,,3.2815449237823486,6.633517742156982,1.4469704627990723,Sat Mar 07 11:59:06 MEZ 2015,07Mär.2015 11:59:05.473
6.0431599,50.77560586,9.5,34.20000076293945,41.0,259.0,0.11382204294204712,1.1764706373214722,1375.0,51.764705657958984,25.0,,4.018362045288086,6.633517742156982,1.4574521780014038,Sat Mar 07 11:59:07 MEZ 2015,07Mär.2015 11:59:06.475
6.04332821,50.77564019,11.0,39.599998474121094,42.0,260.0,0.05919879674911499,17.254901885986328,1207.5,30.980392456054688,21.0,,10.584463119506836,6.649779796600342,1.4699231386184692,Sat Mar 07 11:59:08 MEZ 2015,07Mär.2015 11:59:07.473
6.04351212,50.77564418,11.5,41.39999771118164,42.0,260.0,0.027308404445648193,40.0,1208.5,83.92156982421875,18.0,,10.95921516418457,6.675584316253662,1.482903003692627,Sat Mar 07 11:59:09 MEZ 2015,07Mär.2015 11:59:08.474
6.04367671,50.77565939,11.5,41.39999771118164,42.0,260.0,0.08280354738235474,40.39215850830078,1229.5,83.52941131591797,17.0,,12.949767112731934,6.712930679321289,1.4946351051330566,Sat Mar 07 11:59:10 MEZ 2015,07Mär.2015 11:59:09.477
6.04383802,50.77566275,11.75,42.29999923706055,43.0,260.0,0.05304616689682007,34.11764907836914,1245.5,83.52941131591797,18.0,,13.298805236816406,6.784102439880371,1.5060193538665771,Sat Mar 07 11:59:11 MEZ 2015,07Mär.2015 11:59:10.476
6.04401011,50.77565906,12.0,43.19999694824219,43.0,259.0,0.03541618585586548,0.0,1217.5,83.52941131591797,18.0,,18.14655303955078,6.85054874420166,1.5181647539138794,Sat Mar 07 11:59:12 MEZ 2015,07Mär.2015 11:59:11.473
6.04416208,50.775653,11.75,42.29999923706055,42.0,259.0,0.0635119080543518,0.0,1231.5,83.52941131591797,15.0,,15.706399917602539,6.973570346832275,1.5289052724838257,Sat Mar 07 11:59:13 MEZ 2015,07Mär.2015 11:59:12.476
6.04433088,50.77565559,11.25,40.5,43.0,258.0,0.07325083017349243,15.29411792755127,1235.5,83.52941131591797,16.0,,15.710921287536621,6.973570346832275,1.5408152341842651,Sat Mar 07 11:59:14 MEZ 2015,07Mär.2015 11:59:13.474
6.04450488,50.77566479,11.25,40.5,42.0,257.0,0.02599424123764038,0.0,1755.0,83.52941131591797,16.0,,10.602147102355957,7.048548698425293,1.5531309843063354,Sat Mar 07 11:59:15 MEZ 2015,07Mär.2015 11:59:14.474
6.04468676,50.7756614,12.0,43.19999694824219,42.0,257.0,0.02235788106918335,0.0,1755.5,83.52941131591797,21.0,,10.000608444213867,7.065418243408203,1.5659655332565308,Sat Mar 07 11:59:16 MEZ 2015,07Mär.2015 11:59:15.482
6.04486599,50.77564696,11.75,42.29999923706055,42.0,257.0,0.031152963638305664,0.0,1756.0,83.52941131591797,21.0,,9.937956809997559,7.065418243408203,1.5787092447280884,Sat Mar 07 11:59:17 MEZ 2015,07Mär.2015 11:59:16.473
6.04501858,50.77566486,11.5,41.39999771118164,42.0,256.0,0.1554824709892273,0.0,1743.0,83.52941131591797,21.0,,10.43648910522461,7.084718227386475,1.5896549224853516,Sat Mar 07 11:59:18 MEZ 2015,07Mär.2015 11:59:17.474
6.04517533,50.77568116,11.0,39.599998474121094,40.0,256.0,0.07091683149337769,0.0,1692.5,83.52941131591797,21.0,,10.472198486328125,7.103857040405273,1.6008590459823608,Sat Mar 07 11:59:19 MEZ 2015,07Mär.2015 11:59:18.489
6.04528699,50.77577635,11.0,39.599998474121094,40.0,257.0,0.06293398141860962,0.0,1671.5,83.52941131591797,21.0,,10.537445068359375,7.123147487640381,1.6140562295913696,Sat Mar 07 11:59:20 MEZ 2015,07Mär.2015 11:59:19.474
6.0454186,50.77582598,10.75,38.70000076293945,39.0,256.0,0.01850491762161255,0.0,1603.5,83.52941131591797,20.0,,10.55939769744873,7.123147487640381,1.6248570680618286,Sat Mar 07 11:59:21 MEZ 2015,07Mär.2015 11:59:20.494
6.04554839,50.77588393,10.5,37.79999923706055,38.0,255.0,6.526708602905273E5,0.0,1582.0,83.52941131591797,20.0,,10.85267162322998,7.14098596572876,1.6360539197921753,Sat Mar 07 11:59:22 MEZ 2015,07Mär.2015 11:59:21.484
6.04569642,50.77591645,10.75,38.70000076293945,37.0,255.0,0.014888882637023926,0.0,1018.0,83.52941131591797,20.0,,14.187774658203125,7.1801347732543945,1.647104263305664,Sat Mar 07 11:59:23 MEZ 2015,07Mär.2015 11:59:22.477
6.04584857,50.7759385,10.5,37.79999923706055,36.0,255.0,0.022546589374542236,0.0,1053.0,83.52941131591797,17.0,,14.14538860321045,7.2186174392700195,1.6581130027770996,Sat Mar 07 11:59:24 MEZ 2015,07Mär.2015 11:59:23.473
6.04600512,50.77592702,10.0,36.0,36.0,254.0,0.08529382944107056,0.0,1042.5,83.52941131591797,17.0,,14.256623268127441,7.2186174392700195,1.6692289113998413,Sat Mar 07 11:59:25 MEZ 2015,07Mär.2015 11:59:24.491
6.04613035,50.77593408,9.75,35.099998474121094,35.0,253.0,0.027212440967559814,0.0,1015.0,83.52941131591797,17.0,,15.621334075927734,7.2604522705078125,1.678096890449524,Sat Mar 07 11:59:26 MEZ 2015,07Mär.2015 11:59:25.472
6.04627418,50.77593153,9.5,34.20000076293945,34.0,255.0,0.02682781219482422,0.0,999.5,83.52941131591797,17.0,,15.829710006713867,7.307278633117676,1.6882458925247192,Sat Mar 07 11:59:27 MEZ 2015,07Mär.2015 11:59:26.472
6.04642255,50.7759294,9.5,34.20000076293945,33.0,253.0,0.021258413791656494,0.0,969.5,83.52941131591797,17.0,,14.367897033691406,7.345651626586914,1.6987138986587524,Sat Mar 07 11:59:28 MEZ 2015,07Mär.2015 11:59:27.473
6.04655286,50.77592778,9.5,34.20000076293945,33.0,253.0,0.06200379133224487,0.0,954.5,83.52941131591797,18.0,,17.432376861572266,7.400174140930176,1.7079070806503296,Sat Mar 07 11:59:29 MEZ 2015,07Mär.2015 11:59:28.476
6.04667542,50.77592743,9.0,32.39999771118164,32.0,252.0,0.031100690364837646,0.0,935.0,83.52941131591797,18.0,,15.275132179260254,7.4425129890441895,1.7165520191192627,Sat Mar 07 11:59:30 MEZ 2015,07Mär.2015 11:59:29.477
6.04679242,50.77593532,8.75,31.5,31.0,251.0,0.038615524768829346,0.0,903.0,83.52941131591797,18.0,,14.47758674621582,7.490950107574463,1.724851131439209,Sat Mar 07 11:59:31 MEZ 2015,07Mär.2015 11:59:30.475
6.04691021,50.77593337,8.5,30.599998474121094,31.0,251.0,0.1239364743232727,14.117647171020508,891.5,83.52941131591797,18.0,,14.064562797546387,7.525916576385498,1.7331622838974,Sat Mar 07 11:59:32 MEZ 2015,07Mär.2015 11:59:31.473
6.04704503,50.77593151,8.5,30.599998474121094,30.0,251.0,0.023626625537872314,25.882352828979492,865.0,83.52941131591797,18.0,,11.66645622253418,7.547823429107666,1.7426741123199463,Sat Mar 07 11:59:33 MEZ 2015,07Mär.2015 11:59:32.473
6.04715405,50.77592724,8.25,29.69999885559082,29.0,250.0,0.021107137203216553,0.0,1211.0,83.52941131591797,18.0,,8.158915519714355,7.547823429107666,1.7503784894943237,Sat Mar 07 11:59:34 MEZ 2015,07Mär.2015 11:59:33.489
6.04727443,50.77592908,8.0,28.799999237060547,28.0,250.0,0.09493690729141235,28.627450942993164,1184.0,83.52941131591797,22.0,,7.085858345031738,7.5526628494262695,1.7588720321655273,Sat Mar 07 11:59:35 MEZ 2015,07Mär.2015 11:59:34.474
6.04739153,50.77592952,7.75,27.899999618530273,29.0,250.0,0.04994684457778931,43.13725662231445,1205.0,83.52941131591797,23.0,,8.996586799621582,7.5526628494262695,1.7671318054199219,Sat Mar 07 11:59:36 MEZ 2015,07Mär.2015 11:59:35.475
6.04749758,50.77593597,8.0,28.799999237060547,28.0,250.0,0.011689722537994385,41.568626403808594,1206.0,83.52941131591797,21.0,,9.097328186035156,7.560708522796631,1.7746464014053345,Sat Mar 07 11:59:37 MEZ 2015,07Mär.2015 11:59:36.474
6.04761012,50.77594605,8.0,28.799999237060547,29.0,250.0,0.034463465213775635,41.960784912109375,1221.0,83.52941131591797,21.0,,8.719080924987793,7.566709995269775,1.7826632261276245,Sat Mar 07 11:59:38 MEZ 2015,07Mär.2015 11:59:37.474
6.04773836,50.77595671,8.25,29.69999885559082,30.0,250.0,0.05993682146072388,38.039215087890625,1242.0,83.52941131591797,21.0,,9.015098571777344,7.566709995269775,1.7917860746383667,Sat Mar 07 11:59:39 MEZ 2015,07Mär.2015 11:59:38.478
6.04785519,50.7759577,8.25,29.69999885559082,29.0,249.0,0.024669894948601723,28.627450942993164,865.5,83.52941131591797,18.0,,12.773579597473145,7.604918003082275,1.8000274896621704,Sat Mar 07 11:59:40 MEZ 2015,07Mär.2015 11:59:39.483
6.04798326,50.77596106,8.0,28.799999237060547,30.0,249.0,0.026415765285491943,65.49019622802734,861.5,83.52941131591797,18.0,,8.3701171875,7.608821868896484,1.8090686798095703,Sat Mar 07 11:59:41 MEZ 2015,07Mär.2015 11:59:40.475
6.04806701,50.77595706,8.25,29.69999885559082,31.0,251.0,0.06698447465896606,64.31372833251953,899.5,83.52941131591797,21.0,,9.06776237487793,7.651092052459717,1.8149927854537964,Sat Mar 07 11:59:42 MEZ 2015,07Mär.2015 11:59:41.473
6.0481937,50.77597214,8.5,30.599998474121094,31.0,254.0,0.0620843768119812,56.47058868408203,907.0,83.52941131591797,21.0,,9.423540115356445,7.6927666664123535,1.824084997177124,Sat Mar 07 11:59:43 MEZ 2015,07Mär.2015 11:59:42.477
6.04830463,50.77596458,8.5,30.599998474121094,31.0,255.0,0.046735942363739014,57.64706039428711,910.0,83.52941131591797,21.0,,9.666666030883789,7.734131813049316,1.8319544792175293,Sat Mar 07 11:59:44 MEZ 2015,07Mär.2015 11:59:43.475
6.04842422,50.77596477,8.75,31.5,32.0,256.0,0.015003561973571777,56.47058868408203,916.5,83.52941131591797,21.0,,9.927268028259277,7.745264530181885,1.8403898477554321,Sat Mar 07 11:59:45 MEZ 2015,07Mär.2015 11:59:44.474
6.04854411,50.7759629,8.5,30.599998474121094,31.0,257.0,0.03358370065689087,56.078433990478516,915.0,83.52941131591797,21.0,,9.696685791015625,7.755120277404785,1.848848819732666,Sat Mar 07 11:59:46 MEZ 2015,07Mär.2015 11:59:45.480
6.04866482,50.775957,8.75,31.5,31.0,257.0,0.07746487855911255,57.25490188598633,910.0,83.52941131591797,20.0,,9.696685791015625,7.755120277404785,1.8573883771896362,Sat Mar 07 11:59:47 MEZ 2015,07Mär.2015 11:59:46.474
6.04879416,50.77595525,8.75,31.5,31.0,255.0,0.041290052235126495,49.01960754394531,894.0,83.52941131591797,20.0,,9.61704158782959,7.7981743812561035,1.8665134906768799,Sat Mar 07 11:59:48 MEZ 2015,07Mär.2015 11:59:47.486
6.04892363,50.77595616,8.5,30.599998474121094,31.0,254.0,0.012536466121673584,28.235294342041016,923.0,83.52941131591797,19.0,,12.937843322753906,7.857586860656738,1.8756462335586548,Sat Mar 07 11:59:49 MEZ 2015,07Mär.2015 11:59:48.473
6.04902973,50.77595901,8.25,29.69999885559082,29.0,255.0,0.006487011909484863,0.0,1216.5,83.52941131591797,17.0,,11.3948974609375,7.911151885986328,1.8831367492675781,Sat Mar 07 11:59:50 MEZ 2015,07Mär.2015 11:59:49.480
6.0491279,50.77594443,7.5,27.0,25.0,254.0,0.01235431432723999,0.0,1071.5,83.52941131591797,18.0,,9.785013198852539,7.933062553405762,1.8902486562728882,Sat Mar 07 11:59:51 MEZ 2015,07Mär.2015 11:59:50.482
6.04922993,50.775953,7.0,25.19999885559082,22.0,255.0,0.042340099811553955,24.705883026123047,897.5,83.52941131591797,17.0,,9.732865333557129,7.933062553405762,1.8975082635879517,Sat Mar 07 11:59:52 MEZ 2015,07Mär.2015 11:59:51.478
6.04929463,50.77594835,5.5,19.799999237060547,14.0,255.0,0.014381706714630127,24.705883026123047,902.5,83.52941131591797,17.0,,5.662994861602783,7.980712890625,1.9021011590957642,Sat Mar 07 11:59:53 MEZ 2015,07Mär.2015 11:59:52.472
6.04933089,50.77591925,4.0,14.399999618530273,13.0,254.0,0.00967550277709961,24.705883026123047,903.5,83.52941131591797,18.0,,5.380954265594482,7.980712890625,1.9062267541885376,Sat Mar 07 11:59:54 MEZ 2015,07Mär.2015 11:59:53.481
6.04938438,50.77590643,4.0,14.399999618530273,14.0,253.0,0.13702303171157837,83.13725280761719,1096.5,83.52941131591797,18.0,,3.1150641441345215,7.988203048706055,1.9102602005004883,Sat Mar 07 11:59:55 MEZ 2015,07Mär.2015 11:59:54.478
6.04944601,50.77591278,4.25,15.299999237060547,18.0,254.0,0.04953032732009888,76.86274719238281,1225.5,83.52941131591797,24.0,,3.32045316696167,8.00080680847168,1.9146642684936523,Sat Mar 07 11:59:56 MEZ 2015,07Mär.2015 11:59:55.476
6.049508,50.77592597,5.25,18.899999618530273,20.0,253.0,0.059910595417022705,72.54901885986328,1449.5,83.52941131591797,24.0,,3.47711443901062,7.99155330657959,1.9192763566970825,Sat Mar 07 11:59:57 MEZ 2015,07Mär.2015 11:59:56.474
6.04957028,50.7759629,6.0,21.599998474121094,24.0,253.0,0.03036874532699585,68.62744903564453,1592.5,83.52941131591797,24.0,,3.377675771713257,7.990995407104492,1.9252909421920776,Sat Mar 07 11:59:58 MEZ 2015,07Mär.2015 11:59:57.473
6.04962208,50.77601904,6.75,24.299999237060547,25.0,253.0,0.04503661394119263,68.23529815673828,1270.0,30.980392456054688,24.0,,3.6705689430236816,7.990995407104492,1.9325264692306519,Sat Mar 07 11:59:59 MEZ 2015,07Mär.2015 11:59:58.473
6.04968022,50.77607561,7.0,25.19999885559082,27.0,253.0,0.03247648477554321,81.17647552490234,1151.5,83.52941131591797,22.0,,5.039131164550781,7.992464542388916,1.9400378465652466,Sat Mar 07 12:00:00 MEZ 2015,07Mär.2015 11:59:59.474
6.04974169,50.77612723,7.5,27.0,29.0,253.0,0.10406309366226196,74.50980377197266,1213.0,83.52941131591797,22.0,,5.75734281539917,7.993832588195801,1.9472333192825317,Sat Mar 07 12:00:01 MEZ 2015,07Mär.2015 12:00:00.473
6.04980784,50.7761816,7.75,27.899999618530273,31.0,253.0,0.06832844018936157,78.03921508789063,1319.0,83.52941131591797,21.0,,5.286117076873779,7.9939985275268555,1.9548722505569458,Sat Mar 07 12:00:02 MEZ 2015,07Mär.2015 12:00:01.474
6.04987496,50.77624974,8.75,31.5,33.0,253.0,0.04698902368545532,0.7843137383460999,1374.0,65.88235473632813,22.0,,6.0949387550354,8.00358772277832,1.9638093709945679,Sat Mar 07 12:00:03 MEZ 2015,07Mär.2015 12:00:02.484
6.04994335,50.77632907,9.0,32.39999771118164,32.0,252.0,0.029730618000030518,48.235294342041016,936.5,30.980392456054688,22.0,,8.903462409973145,8.007668495178223,1.9738667011260986,Sat Mar 07 12:00:04 MEZ 2015,07Mär.2015 12:00:03.473
6.05001727,50.77640041,9.0,32.39999771118164,33.0,252.0,0.010343670845031738,74.90196228027344,953.5,83.52941131591797,19.0,,8.407522201538086,8.007668495178223,1.9833623170852661,Sat Mar 07 12:00:05 MEZ 2015,07Mär.2015 12:00:04.474
6.05007408,50.77646919,9.0,32.39999771118164,34.0,253.0,0.017332911491394043,75.29412078857422,974.5,83.52941131591797,19.0,,8.6622953414917,8.043573379516602,1.9919993877410889,Sat Mar 07 12:00:06 MEZ 2015,07Mär.2015 12:00:05.477
6.05013514,50.77653921,9.25,33.29999923706055,34.0,253.0,0.04709905385971069,71.76470947265625,991.0,83.52941131591797,19.0,,8.647712707519531,8.043573379516602,2.0009000301361084,Sat Mar 07 12:00:07 MEZ 2015,07Mär.2015 12:00:06.481
6.05019188,50.77661753,9.5,34.20000076293945,35.0,253.0,0.024987399578094482,69.80392456054688,1012.0,83.52941131591797,19.0,,8.776468276977539,8.069855690002441,2.0104877948760986,Sat Mar 07 12:00:08 MEZ 2015,07Mär.2015 12:00:07.475
6.05024695,50.77668806,9.75,35.099998474121094,35.0,252.0,0.005502879619598389,68.23529815673828,1025.0,83.52941131591797,20.0,,8.675671577453613,8.069855690002441,2.019242763519287,Sat Mar 07 12:00:09 MEZ 2015,07Mär.2015 12:00:08.475
6.05030208,50.7767695,10.0,36.0,36.0,253.0,0.044433653354644775,66.2745132446289,1043.0,83.52941131591797,20.0,,9.072396278381348,8.077001571655273,2.029101610183716,Sat Mar 07 12:00:10 MEZ 2015,07Mär.2015 12:00:09.473
6.05035464,50.77685605,10.0,36.0,36.0,254.0,0.010365068912506104,65.09803771972656,1052.5,83.52941131591797,20.0,,8.865365982055664,8.079375267028809,2.039418935775757,Sat Mar 07 12:00:11 MEZ 2015,07Mär.2015 12:00:10.473
6.05040106,50.77694044,10.0,36.0,37.0,254.0,0.002919316291809082,63.92156982421875,1065.0,83.52941131591797,20.0,,9.030667304992676,8.083834648132324,2.04936146736145,Sat Mar 07 12:00:12 MEZ 2015,07Mär.2015 12:00:11.507
6.05044819,50.77702976,9.75,35.099998474121094,37.0,255.0,0.006159603595733643,62.352943420410156,1071.0,83.52941131591797,20.0,,8.73434829711914,8.083925247192383,2.0598390102386475,Sat Mar 07 12:00:13 MEZ 2015,07Mär.2015 12:00:12.472
6.05047987,50.77711025,9.75,35.099998474121094,37.0,256.0,0.03787904977798462,60.7843132019043,1077.0,83.52941131591797,20.0,,8.789281845092773,8.083925247192383,2.0690677165985107,Sat Mar 07 12:00:14 MEZ 2015,07Mär.2015 12:00:13.476
6.05052648,50.77719286,9.75,35.099998474121094,38.0,256.0,0.04329437017440796,60.0,1090.0,83.52941131591797,20.0,,9.705939292907715,8.087183952331543,2.0788278579711914,Sat Mar 07 12:00:15 MEZ 2015,07Mär.2015 12:00:14.474
6.05056317,50.77728444,10.0,36.0,38.0,256.0,0.00989830493927002,59.2156867980957,1089.0,83.52941131591797,20.0,,9.149105072021484,8.086568832397461,2.089339017868042,Sat Mar 07 12:00:16 MEZ 2015,07Mär.2015 12:00:15.474
6.0506326,50.77738953,10.5,37.79999923706055,38.0,255.0,0.04089540243148804,58.431373596191406,1102.5,83.52941131591797,19.0,,9.552517890930176,8.086568832397461,2.1020138263702393,Sat Mar 07 12:00:17 MEZ 2015,07Mär.2015 12:00:16.474
6.05066935,50.77748455,10.75,38.70000076293945,38.0,255.0,0.012440383434295654,58.431373596191406,1108.0,83.52941131591797,19.0,,9.38082218170166,8.084263801574707,2.1128973960876465,Sat Mar 07 12:00:18 MEZ 2015,07Mär.2015 12:00:17.473
6.05071736,50.77759125,11.25,40.5,38.0,254.0,0.06738060712814331,58.431373596191406,1113.0,83.52941131591797,20.0,,10.134268760681152,8.087211608886719,2.1252408027648926,Sat Mar 07 12:00:19 MEZ 2015,07Mär.2015 12:00:18.473
6.05072467,50.77768079,11.0,39.599998474121094,39.0,254.0,0.023422062397003174,57.25490188598633,1120.0,83.52941131591797,19.0,,10.037723541259766,8.08781909942627,2.1352150440216064,Sat Mar 07 12:00:20 MEZ 2015,07Mär.2015 12:00:19.474
6.05074427,50.77779028,10.75,38.70000076293945,39.0,254.0,0.053747713565826416,58.039215087890625,1120.5,83.52941131591797,20.0,,9.84485149383545,8.08781909942627,2.1474733352661133,Sat Mar 07 12:00:21 MEZ 2015,07Mär.2015 12:00:20.478
6.05074275,50.7778716,10.75,38.70000076293945,39.0,254.0,0.031300127506256104,56.078433990478516,1124.5,83.52941131591797,19.0,,9.936161994934082,8.088895797729492,2.156520366668701,Sat Mar 07 12:00:22 MEZ 2015,07Mär.2015 12:00:21.473
6.05073447,50.77796281,10.75,38.70000076293945,39.0,255.0,0.09804767370223999,57.64706039428711,1126.0,83.52941131591797,19.0,,10.229416847229004,8.090462684631348,2.1666836738586426,Sat Mar 07 12:00:23 MEZ 2015,07Mär.2015 12:00:22.474
6.05073929,50.77806174,10.5,37.79999923706055,39.0,255.0,0.011278688907623291,57.25490188598633,1128.5,83.52941131591797,19.0,,10.35526180267334,8.093764305114746,2.177694320678711,Sat Mar 07 12:00:24 MEZ 2015,07Mär.2015 12:00:23.473
6.05073025,50.77814907,10.75,38.70000076293945,39.0,255.0,0.027202904224395752,54.90196228027344,1133.0,83.52941131591797,19.0,,10.13266372680664,8.093764305114746,2.1874301433563232,Sat Mar 07 12:00:25 MEZ 2015,07Mär.2015 12:00:24.473
6.05072323,50.77823997,10.5,37.79999923706055,39.0,256.0,0.016658246517181396,55.29411697387695,1135.0,83.52941131591797,19.0,,10.55939769744873,8.097206115722656,2.197554349899292,Sat Mar 07 12:00:26 MEZ 2015,07Mär.2015 12:00:25.480
6.0507206,50.77834014,10.75,38.70000076293945,39.0,255.0,0.07486802339553833,56.078433990478516,1137.0,83.52941131591797,19.0,,10.106593132019043,8.099882125854492,2.2086992263793945,Sat Mar 07 12:00:27 MEZ 2015,07Mär.2015 12:00:26.472
6.05072018,50.77843901,10.75,38.70000076293945,39.0,255.0,0.023941338062286377,55.29411697387695,1141.0,83.52941131591797,19.0,,10.428573608398438,8.102171897888184,2.219697952270508,Sat Mar 07 12:00:28 MEZ 2015,07Mär.2015 12:00:27.475
6.05072098,50.77851802,10.75,38.70000076293945,39.0,257.0,0.03176058083772659,55.686275482177734,1139.0,83.52941131591797,19.0,,10.202847480773926,8.105423927307129,2.228487491607666,Sat Mar 07 12:00:29 MEZ 2015,07Mär.2015 12:00:28.473
6.0507293,50.77860839,10.75,38.70000076293945,39.0,256.0,0.021024882793426514,55.686275482177734,1146.0,83.52941131591797,19.0,,10.30095100402832,8.106938362121582,2.238557815551758,Sat Mar 07 12:00:30 MEZ 2015,07Mär.2015 12:00:29.474
6.05073978,50.77870267,10.75,38.70000076293945,39.0,256.0,0.019874513149261475,53.72549057006836,1147.0,83.52941131591797,19.0,,10.456334114074707,8.11075210571289,2.2490718364715576,Sat Mar 07 12:00:31 MEZ 2015,07Mär.2015 12:00:30.473
6.0507502,50.77880624,11.0,39.599998474121094,40.0,256.0,0.07694989442825317,54.11764907836914,1146.5,83.52941131591797,19.0,,10.801115989685059,8.116423606872559,2.2606167793273926,Sat Mar 07 12:00:32 MEZ 2015,07Mär.2015 12:00:31.474
6.05075494,50.77890008,11.0,39.599998474121094,39.0,255.0,0.08566981554031372,53.333335876464844,1146.5,83.52941131591797,19.0,,10.722736358642578,8.116423606872559,2.2710611820220947,Sat Mar 07 12:00:33 MEZ 2015,07Mär.2015 12:00:32.474
6.05075833,50.778999,10.75,38.70000076293945,40.0,254.0,0.06795841455459595,50.98039245605469,1144.0,83.52941131591797,19.0,,12.295473098754883,8.138370513916016,2.2820680141448975,Sat Mar 07 12:00:34 MEZ 2015,07Mär.2015 12:00:33.474
6.05076096,50.77909419,10.75,38.70000076293945,39.0,254.0,0.03552979230880737,23.13725471496582,1135.5,83.52941131591797,17.0,,13.734601974487305,8.161924362182617,2.292659044265747,Sat Mar 07 12:00:35 MEZ 2015,07Mär.2015 12:00:34.474
6.050766,50.77919114,10.75,38.70000076293945,37.0,254.0,0.004438817501068115,0.0,1086.0,83.52941131591797,16.0,,20.97554588317871,8.223597526550293,2.303450107574463,Sat Mar 07 12:00:36 MEZ 2015,07Mär.2015 12:00:35.476
6.05075884,50.77928842,10.0,36.0,36.0,255.0,0.06903964281082153,0.0,1051.0,83.52941131591797,13.0,,14.62070369720459,8.255939483642578,2.314283609390259,Sat Mar 07 12:00:37 MEZ 2015,07Mär.2015 12:00:36.473
6.05077311,50.77937207,9.75,35.099998474121094,32.0,254.0,0.04421871900558472,25.882352828979492,884.0,83.52941131591797,16.0,,11.415772438049316,8.275187492370605,2.323643445968628,Sat Mar 07 12:00:38 MEZ 2015,07Mär.2015 12:00:37.474
6.05075204,50.77944443,8.75,31.5,30.0,255.0,0.06846815347671509,0.7843137383460999,1281.0,83.52941131591797,19.0,,6.962239742279053,8.274491310119629,2.331829071044922,Sat Mar 07 12:00:39 MEZ 2015,07Mär.2015 12:00:38.477
6.05070456,50.77951876,8.25,29.69999885559082,29.0,257.0,0.05439788103103638,62.352943420410156,1239.0,83.52941131591797,20.0,,7.700066566467285,8.275252342224121,2.340750217437744,Sat Mar 07 12:00:40 MEZ 2015,07Mär.2015 12:00:39.472
6.05063038,50.77957222,8.25,29.69999885559082,31.0,257.0,0.1165730357170105,63.13725662231445,1305.0,83.52941131591797,22.0,,5.708103656768799,8.260587692260742,2.3486711978912354,Sat Mar 07 12:00:41 MEZ 2015,07Mär.2015 12:00:40.480
6.05052134,50.77961196,8.25,29.69999885559082,32.0,258.0,0.07216113805770874,79.60784149169922,1357.0,83.52941131591797,22.0,,4.91818904876709,8.260587692260742,2.357541799545288,Sat Mar 07 12:00:42 MEZ 2015,07Mär.2015 12:00:41.475
6.05038746,50.7796473,9.0,32.39999771118164,35.0,259.0,6.566643714904785E4,38.039215087890625,1336.5,83.52941131591797,23.0,,4.725488662719727,8.238309860229492,2.367769956588745,Sat Mar 07 12:00:43 MEZ 2015,07Mär.2015 12:00:42.477
6.05024479,50.7796565,9.5,34.20000076293945,34.0,260.0,0.027301013469696045,70.5882339477539,1006.5,83.13725280761719,23.0,,7.460771083831787,8.225842475891113,2.3778843879699707,Sat Mar 07 12:00:44 MEZ 2015,07Mär.2015 12:00:43.475
6.05010021,50.77966921,9.5,34.20000076293945,36.0,260.0,0.017489731311798096,72.94117736816406,1026.0,83.52941131591797,21.0,,7.619339942932129,8.21719741821289,2.388179063796997,Sat Mar 07 12:00:45 MEZ 2015,07Mär.2015 12:00:44.476
6.04997215,50.77968711,9.75,35.099998474121094,36.0,261.0,0.06800264120101929,71.37255096435547,1043.5,83.52941131591797,19.0,,8.063605308532715,8.214077949523926,2.397428035736084,Sat Mar 07 12:00:46 MEZ 2015,07Mär.2015 12:00:45.480
6.04983225,50.77969947,10.0,36.0,37.0,261.0,0.011570572853088379,68.62744903564453,1070.0,83.52941131591797,19.0,,8.269206047058105,8.213386535644531,2.4073903560638428,Sat Mar 07 12:00:47 MEZ 2015,07Mär.2015 12:00:46.476
6.04967865,50.77971711,10.25,36.89999771118164,38.0,261.0,0.014129161834716797,69.01960754394531,1103.0,83.52941131591797,19.0,,8.338508605957031,8.215520858764648,2.4184000492095947,Sat Mar 07 12:00:48 MEZ 2015,07Mär.2015 12:00:47.473
6.0495379,50.77972671,10.5,37.79999923706055,38.0,262.0,0.001724839210510254,65.09803771972656,1113.5,83.52941131591797,19.0,,8.51158332824707,8.212532997131348,2.428384304046631,Sat Mar 07 12:00:49 MEZ 2015,07Mär.2015 12:00:48.474
6.04938855,50.7797421,10.5,37.79999923706055,39.0,261.0,0.03413313627243042,54.11764907836914,1133.0,83.52941131591797,19.0,,11.233830451965332,8.215912818908691,2.439056158065796,Sat Mar 07 12:00:50 MEZ 2015,07Mär.2015 12:00:49.474
